PB.2664.3	0	0	0.333333333333	0.0	0.0	5.80940728941e-07
PB.2693.4	0	0	1.75	0.0	0.0	3.04993882694e-06
PB.2740.1	1	4	4	1.74282218682e-06	6.97128874729e-06	6.97128874729e-06
PB.2655.2	1	2	2.45	1.74282218682e-06	3.48564437365e-06	4.26991435772e-06
PB.2608.3	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2608.1	1	2	2.5	1.74282218682e-06	3.48564437365e-06	4.35705546706e-06
PB.2846.2	2	3	4.0	3.48564437365e-06	5.22846656047e-06	6.97128874729e-06
PB.2846.1	13	17	18.0	2.26566884287e-05	2.9627977176e-05	3.13707993628e-05
PB.2703.1	3	3	5.58333333333	5.22846656047e-06	5.22846656047e-06	9.73075720976e-06
PB.2703.3	0	0	3.41666666667	0.0	0.0	5.95464247165e-06
PB.2703.2	3	3	4.25	5.22846656047e-06	5.22846656047e-06	7.406994294e-06
PB.2612.7	0	0	0.291666666667	0.0	0.0	5.08323137824e-07
PB.2612.4	21	27	29.5416666667	3.65992659233e-05	4.70561990442e-05	5.14858721024e-05
PB.2612.5	8	8	10.0416666667	1.39425774946e-05	1.39425774946e-05	1.75008394594e-05
PB.2612.1	5	7	10.2916666667	8.71411093412e-06	1.21997553078e-05	1.79365450061e-05
PB.2612.8	0	3	5.625	0.0	5.22846656047e-06	9.80337480088e-06
PB.2641.1	3	7	7	5.22846656047e-06	1.21997553078e-05	1.21997553078e-05
PB.2754.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2729.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2838.1	2	5	5	3.48564437365e-06	8.71411093412e-06	8.71411093412e-06
PB.2735.1	2	5	5.33333333333	3.48564437365e-06	8.71411093412e-06	9.29505166306e-06
PB.2806.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2772.4	4	4	5.5	6.97128874729e-06	6.97128874729e-06	9.58552202753e-06
PB.2781.1	0	7	7.5	0.0	1.21997553078e-05	1.30711664012e-05
PB.2857.1	6	6	8.0	1.04569331209e-05	1.04569331209e-05	1.39425774946e-05
PB.2732.3	0	0	6.48333333333	0.0	0.0	1.12992971779e-05
PB.2732.2	0	1	2.9	0.0	1.74282218682e-06	5.05418434179e-06
PB.2732.5	1	3	11.4833333333	1.74282218682e-06	5.22846656047e-06	2.0013408112e-05
PB.2665.3	0	0	0.666666666667	0.0	0.0	1.16188145788e-06
PB.2669.1	1	3	3	1.74282218682e-06	5.22846656047e-06	5.22846656047e-06
PB.2843.5	4	10	12.8666666667	6.97128874729e-06	1.74282218682e-05	2.24243121371e-05
PB.2673.1	2	2	2.5	3.48564437365e-06	3.48564437365e-06	4.35705546706e-06
PB.2673.2	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2760.1	17	23	28.6	2.9627977176e-05	4.00849102969e-05	4.98447145432e-05
PB.2760.4	1	1	2.1	1.74282218682e-06	1.74282218682e-06	3.65992659233e-06
PB.2778.5	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2748.1	3	6	6	5.22846656047e-06	1.04569331209e-05	1.04569331209e-05
PB.2681.4	2	2	3.2	3.48564437365e-06	3.48564437365e-06	5.57703099784e-06
PB.2681.5	0	0	1.03333333333	0.0	0.0	1.80091625972e-06
PB.2681.2	0	1	2.2	0.0	1.74282218682e-06	3.83420881101e-06
PB.2681.3	0	0	0.7	0.0	0.0	1.21997553078e-06
PB.2681.1	8	21	24.0333333333	1.39425774946e-05	3.65992659233e-05	4.18858265567e-05
PB.2746.2	11	12	13.8333333333	1.91710440551e-05	2.09138662419e-05	2.41090402511e-05
PB.2796.3	1	2	2.66666666667	1.74282218682e-06	3.48564437365e-06	4.64752583153e-06
PB.2796.2	1	2	3.66666666667	1.74282218682e-06	3.48564437365e-06	6.39034801835e-06
PB.2796.1	5	7	8.66666666667	8.71411093412e-06	1.21997553078e-05	1.51044589525e-05
PB.2646.1	1	1	3.58333333333	1.74282218682e-06	1.74282218682e-06	6.24511283612e-06
PB.2646.3	1	2	3.41666666667	1.74282218682e-06	3.48564437365e-06	5.95464247165e-06
PB.2646.2	5	5	8.25	8.71411093412e-06	8.71411093412e-06	1.43782830413e-05
PB.2646.4	1	2	3.0	1.74282218682e-06	3.48564437365e-06	5.22846656047e-06
PB.2634.2	32	38	43.5	5.57703099784e-05	6.62272430993e-05	7.58127651268e-05
PB.2634.3	0	1	4.5	0.0	1.74282218682e-06	7.84269984071e-06
PB.2634.1	1	7	13.0	1.74282218682e-06	1.21997553078e-05	2.26566884287e-05
PB.2707.1	1	4	6.0	1.74282218682e-06	6.97128874729e-06	1.04569331209e-05
PB.2707.3	1	1	2.0	1.74282218682e-06	1.74282218682e-06	3.48564437365e-06
PB.2707.2	2	2	4.0	3.48564437365e-06	3.48564437365e-06	6.97128874729e-06
PB.2616.3	0	0	1.22619047619	0.0	0.0	2.13703196718e-06
PB.2616.6	1	1	1.14285714286	1.74282218682e-06	1.74282218682e-06	1.99179678494e-06
PB.2616.7	11	12	16.9595238095	1.91710440551e-05	2.09138662419e-05	2.95574343732e-05
PB.2616.4	10	12	17.2928571429	1.74282218682e-05	2.09138662419e-05	3.01383751021e-05
PB.2616.5	0	1	5.92619047619	0.0	1.74282218682e-06	1.03282962452e-05
PB.2616.8	0	0	1.70952380952	0.0	0.0	2.97939602414e-06
PB.2763.1	43	111	127.833333333	7.49413540334e-05	0.000193453262737	0.000222790769549
PB.2711.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2834.1	6	8	8	1.04569331209e-05	1.39425774946e-05	1.39425774946e-05
PB.2814.1	24	44	44.5	4.18277324838e-05	7.66841762202e-05	7.75555873136e-05
PB.2853.8	0	0	0.694444444444	0.0	0.0	1.21029318529e-06
PB.2853.5	7	19	26.3634920635	1.21997553078e-05	3.31136215496e-05	4.59468788904e-05
PB.2853.4	1	1	3.93293650794	1.74282218682e-06	1.74282218682e-06	6.8544090054e-06
PB.2853.7	0	0	1.24444444444	0.0	0.0	2.16884538805e-06
PB.2853.6	0	1	2.30555555556	0.0	1.74282218682e-06	4.01817337518e-06
PB.2853.1	10	16	23.3107142857	1.74282218682e-05	2.78851549892e-05	4.06264300478e-05
PB.2853.3	17	18	23.1107142857	2.9627977176e-05	3.13707993628e-05	4.02778656105e-05
PB.2610.1	7	7	8.0	1.21997553078e-05	1.21997553078e-05	1.39425774946e-05
PB.2842.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.2599.1	7	13	14.0	1.21997553078e-05	2.26566884287e-05	2.43995106155e-05
PB.2611.9	4	6	6	6.97128874729e-06	1.04569331209e-05	1.04569331209e-05
PB.2611.8	0	0	2.0	0.0	0.0	3.48564437365e-06
PB.2611.1	34	39	47.2261904762	5.9255954352e-05	6.79700652861e-05	8.23068525611e-05
PB.2611.3	0	0	2.14285714286	0.0	0.0	3.73461897176e-06
PB.2611.5	0	0	1.54285714286	0.0	0.0	2.68892565967e-06
PB.2611.4	1	1	1.30952380952	1.74282218682e-06	1.74282218682e-06	2.28226714941e-06
PB.2611.6	7	7	12.4761904762	1.21997553078e-05	1.21997553078e-05	2.17437815689e-05
PB.2853.11	1	1	2.675	1.74282218682e-06	1.74282218682e-06	4.66204934975e-06
PB.2853.10	1	1	3.88571428571	1.74282218682e-06	1.74282218682e-06	6.7721090688e-06
PB.2705.10	9	9	12.5571428571	1.56853996814e-05	1.56853996814e-05	2.18848671745e-05
PB.2837.1	2	9	9	3.48564437365e-06	1.56853996814e-05	1.56853996814e-05
PB.2693.5	0	0	2.66666666667	0.0	0.0	4.64752583153e-06
PB.2744.3	1	3	5.0	1.74282218682e-06	5.22846656047e-06	8.71411093412e-06
PB.2699.1	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2699.2	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2652.1	11	13	15.8333333333	1.91710440551e-05	2.26566884287e-05	2.75946846247e-05
PB.2784.1	7	13	13	1.21997553078e-05	2.26566884287e-05	2.26566884287e-05
PB.2638.4	3	6	6	5.22846656047e-06	1.04569331209e-05	1.04569331209e-05
PB.2638.5	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2638.3	6	7	10.1666666667	1.04569331209e-05	1.21997553078e-05	1.77186922327e-05
PB.2638.1	1	1	3.16666666667	1.74282218682e-06	1.74282218682e-06	5.51893692494e-06
PB.2642.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2642.2	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2609.1	4	5	5	6.97128874729e-06	8.71411093412e-06	8.71411093412e-06
PB.2682.1	0	3	3.83333333333	0.0	5.22846656047e-06	6.68081838282e-06
PB.2810.1	1	1	2.0	1.74282218682e-06	1.74282218682e-06	3.48564437365e-06
PB.2857.2	3	4	6.0	5.22846656047e-06	6.97128874729e-06	1.04569331209e-05
PB.2845.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2847.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2615.1	9	11	11	1.56853996814e-05	1.91710440551e-05	1.91710440551e-05
PB.2774.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.2629.1	2	2	4.56666666667	3.48564437365e-06	3.48564437365e-06	7.95888798649e-06
PB.2629.2	0	0	0.733333333333	0.0	0.0	1.27806960367e-06
PB.2629.3	1	1	3.06666666667	1.74282218682e-06	1.74282218682e-06	5.34465470626e-06
PB.2629.4	0	0	0.9	0.0	0.0	1.56853996814e-06
PB.2702.1	29	55	55	5.05418434179e-05	9.58552202753e-05	9.58552202753e-05
PB.2817.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2848.1	1	1	1.33333333333	1.74282218682e-06	1.74282218682e-06	2.32376291576e-06
PB.2848.3	5	205	232.753968254	8.71411093412e-06	0.000357278548299	0.000405648779944
PB.2848.2	0	1	1.33333333333	0.0	1.74282218682e-06	2.32376291576e-06
PB.2604.2	1	2	2.5	1.74282218682e-06	3.48564437365e-06	4.35705546706e-06
PB.2807.1	0	7	7	0.0	1.21997553078e-05	1.21997553078e-05
PB.2608.4	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.2786.3	0	0	3.33333333333	0.0	0.0	5.80940728941e-06
PB.2703.4	0	0	1.75	0.0	0.0	3.04993882694e-06
PB.2780.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2786.5	2	2	14.75	3.48564437365e-06	3.48564437365e-06	2.57066272556e-05
PB.2612.6	1	1	1.70833333333	1.74282218682e-06	1.74282218682e-06	2.97732123582e-06
PB.2723.1	1	4	4.5	1.74282218682e-06	6.97128874729e-06	7.84269984071e-06
PB.2612.2	6	6	8.45833333333	1.04569331209e-05	1.04569331209e-05	1.47413709969e-05
PB.2662.1	3	11	11	5.22846656047e-06	1.91710440551e-05	1.91710440551e-05
PB.2820.3	1	5	12.95	1.74282218682e-06	8.71411093412e-06	2.25695473194e-05
PB.2820.1	12	25	38.5333333333	2.09138662419e-05	4.35705546706e-05	6.71567482656e-05
PB.2820.4	0	0	3.03333333333	0.0	0.0	5.28656063336e-06
PB.2747.1	2	2	2	3.48564437365e-06	3.48564437365e-06	3.48564437365e-06
PB.2672.2	0	1	4.5	0.0	1.74282218682e-06	7.84269984071e-06
PB.2686.1	0	3	4.83333333333	0.0	5.22846656047e-06	8.42364056965e-06
PB.2686.3	0	0	1.5	0.0	0.0	2.61423328024e-06
PB.2663.4	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2787.2	2	7	8.5	3.48564437365e-06	1.21997553078e-05	1.4813988588e-05
PB.2853.15	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.2643.2	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2657.3	1	1	2.5	1.74282218682e-06	1.74282218682e-06	4.35705546706e-06
PB.2657.1	5	10	13.0	8.71411093412e-06	1.74282218682e-05	2.26566884287e-05
PB.2797.1	1	2	3.0	1.74282218682e-06	3.48564437365e-06	5.22846656047e-06
PB.2643.5	0	0	1.21666666667	0.0	0.0	2.12043366064e-06
PB.2647.4	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2647.1	3	3	3.5	5.22846656047e-06	5.22846656047e-06	6.09987765388e-06
PB.2647.2	18	21	21.5	3.13707993628e-05	3.65992659233e-05	3.74706770167e-05
PB.2659.5	0	0	2.16666666667	0.0	0.0	3.77611473812e-06
PB.2659.4	0	1	10.6666666667	0.0	1.74282218682e-06	1.85901033261e-05
PB.2659.6	0	0	0.5	0.0	0.0	8.71411093412e-07
PB.2659.1	3	4	9.33333333333	5.22846656047e-06	6.97128874729e-06	1.62663404104e-05
PB.2659.3	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.2659.2	97	156	171.5	0.000169053752122	0.000271880261144	0.00029889400504
PB.2758.1	10	28	28	1.74282218682e-05	4.87990212311e-05	4.87990212311e-05
PB.2706.1	1	7	7.5	1.74282218682e-06	1.21997553078e-05	1.30711664012e-05
PB.2706.2	0	1	1.5	0.0	1.74282218682e-06	2.61423328024e-06
PB.2760.3	0	0	1.6	0.0	0.0	2.78851549892e-06
PB.2762.1	2	8	14.1	3.48564437365e-06	1.39425774946e-05	2.45737928342e-05
PB.2813.1	4	5	5	6.97128874729e-06	8.71411093412e-06	8.71411093412e-06
PB.2830.1	109	158	158	0.000189967618364	0.000275365905518	0.000275365905518
PB.2852.1	9	12	12	1.56853996814e-05	2.09138662419e-05	2.09138662419e-05
PB.2705.9	0	0	1.3119047619	0.0	0.0	2.28641672605e-06
PB.2705.8	7	7	11.0238095238	1.21997553078e-05	1.21997553078e-05	1.92125398214e-05
PB.2705.7	1	2	3.54404761905	1.74282218682e-06	3.48564437365e-06	6.17664482164e-06
PB.2705.6	1	2	4.11428571429	1.74282218682e-06	3.48564437365e-06	7.17046842579e-06
PB.2705.5	1	1	3.92857142857	1.74282218682e-06	1.74282218682e-06	6.84680144824e-06
PB.2705.3	10	13	15.655952381	1.74282218682e-05	2.26566884287e-05	2.72855411654e-05
PB.2705.2	3	4	8.85714285714	5.22846656047e-06	6.97128874729e-06	1.54364250833e-05
PB.2705.1	2	3	5.6380952381	3.48564437365e-06	5.22846656047e-06	9.82619747238e-06
PB.2737.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2727.1	2	4	10.5773809524	3.48564437365e-06	6.97128874729e-06	1.84344942023e-05
PB.2804.1	5	8	8	8.71411093412e-06	1.39425774946e-05	1.39425774946e-05
PB.2836.1	1	4	4	1.74282218682e-06	6.97128874729e-06	6.97128874729e-06
PB.2831.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2663.2	1	1	1.33333333333	1.74282218682e-06	1.74282218682e-06	2.32376291576e-06
PB.2663.3	1	1	1.33333333333	1.74282218682e-06	1.74282218682e-06	2.32376291576e-06
PB.2783.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2638.2	0	0	1.66666666667	0.0	0.0	2.90470364471e-06
PB.2825.3	0	0	1.08333333333	0.0	0.0	1.88805736906e-06
PB.2643.6	1	2	4.96666666667	1.74282218682e-06	3.48564437365e-06	8.65601686122e-06
PB.2661.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.2683.1	1	7	7	1.74282218682e-06	1.21997553078e-05	1.21997553078e-05
PB.2693.3	1	17	31.75	1.74282218682e-06	2.9627977176e-05	5.53346044316e-05
PB.2693.2	3	12	53.3333333333	5.22846656047e-06	2.09138662419e-05	9.29505166306e-05
PB.2693.1	227	314	361.666666667	0.000395620636409	0.000547246166663	0.000630320690901
PB.2614.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.2622.3	0	0	1.5	0.0	0.0	2.61423328024e-06
PB.2622.2	1	1	3.0	1.74282218682e-06	1.74282218682e-06	5.22846656047e-06
PB.2622.1	11	18	20.5	1.91710440551e-05	3.13707993628e-05	3.57278548299e-05
PB.2644.2	0	0	0.333333333333	0.0	0.0	5.80940728941e-07
PB.2709.1	5	7	14.3333333333	8.71411093412e-06	1.21997553078e-05	2.49804513445e-05
PB.2644.1	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.2775.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2800.4	1	2	4.95	1.74282218682e-06	3.48564437365e-06	8.62696982478e-06
PB.2800.1	9	11	14.45	1.56853996814e-05	1.91710440551e-05	2.51837805996e-05
PB.2800.3	7	11	13.45	1.21997553078e-05	1.91710440551e-05	2.34409584128e-05
PB.2800.2	0	1	2.95	0.0	1.74282218682e-06	5.14132545113e-06
PB.2816.1	9	16	16	1.56853996814e-05	2.78851549892e-05	2.78851549892e-05
PB.2767.1	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2656.4	0	0	1.83333333333	0.0	0.0	3.19517400918e-06
PB.2631.2	1	2	3.0	1.74282218682e-06	3.48564437365e-06	5.22846656047e-06
PB.2738.3	1	1	6.0	1.74282218682e-06	1.74282218682e-06	1.04569331209e-05
PB.2738.2	1	1	3.66666666667	1.74282218682e-06	1.74282218682e-06	6.39034801835e-06
PB.2738.1	32	39	45.0	5.57703099784e-05	6.79700652861e-05	7.84269984071e-05
PB.2663.5	1	1	1.5	1.74282218682e-06	1.74282218682e-06	2.61423328024e-06
PB.2663.1	8	12	12.8333333333	1.39425774946e-05	2.09138662419e-05	2.23662180642e-05
PB.2718.1	3	9	10.5	5.22846656047e-06	1.56853996814e-05	1.82996329616e-05
PB.2750.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2722.1	19	28	28	3.31136215496e-05	4.87990212311e-05	4.87990212311e-05
PB.2693.6	0	0	1.83333333333	0.0	0.0	3.19517400918e-06
PB.2715.1	0	1	1	0.0	1.74282218682e-06	1.74282218682e-06
PB.2687.1	0	3	3	0.0	5.22846656047e-06	5.22846656047e-06
PB.2790.1	0	0	0.833333333333	0.0	0.0	1.45235182235e-06
PB.2790.2	13	16	19.3333333333	2.26566884287e-05	2.78851549892e-05	3.36945622786e-05
PB.2786.2	15	16	27.25	2.61423328024e-05	2.78851549892e-05	4.74919045909e-05
PB.2656.3	21	32	39.3333333333	3.65992659233e-05	5.57703099784e-05	6.85510060151e-05
PB.2656.1	2	5	11.5	3.48564437365e-06	8.71411093412e-06	2.00424551485e-05
PB.2732.1	39	54	64.65	6.79700652861e-05	9.41123980885e-05	0.000112673454378
PB.2732.4	0	0	6.15	0.0	0.0	1.0718356449e-05
PB.2691.2	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.2666.2	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2666.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2658.1	1	1	3.0	1.74282218682e-06	1.74282218682e-06	5.22846656047e-06
PB.2658.3	1	1	1.33333333333	1.74282218682e-06	1.74282218682e-06	2.32376291576e-06
PB.2658.4	0	0	1.33333333333	0.0	0.0	2.32376291576e-06
PB.2759.1	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.2759.2	1	1	2.0	1.74282218682e-06	1.74282218682e-06	3.48564437365e-06
PB.2684.3	1	1	1	1.74282218682e-06	1.74282218682e-06	1.74282218682e-06
PB.2684.2	16	20	21.0	2.78851549892e-05	3.48564437365e-05	3.65992659233e-05
PB.2684.1	1	1	2.0	1.74282218682e-06	1.74282218682e-06	3.48564437365e-06
PB.2743.1	1	2	2	1.74282218682e-06	3.48564437365e-06	3.48564437365e-06
PB.2851.2	11	21	24.0	1.91710440551e-05	3.65992659233e-05	4.18277324838e-05
PB.2851.1	1	7	10.5	1.74282218682e-06	1.21997553078e-05	1.82996329616e-05
PB.2790.3	0	6	8.83333333333	0.0	1.04569331209e-05	1.53949293169e-05
PB.2631.3	2	5	5	3.48564437365e-06	8.71411093412e-06	8.71411093412e-06
PB.2631.1	1	3	4.0	1.74282218682e-06	5.22846656047e-06	6.97128874729e-06
PB.2686.2	0	2	3.33333333333	0.0	3.48564437365e-06	5.80940728941e-06
PB.2607.2	0	0	1.0	0.0	0.0	1.74282218682e-06
PB.2603.1	4	4	4.66666666667	6.97128874729e-06	6.97128874729e-06	8.13317020518e-06
PB.2611.7	0	0	0.25	0.0	0.0	4.35705546706e-07
PB.2627.1	2	3	3.5	3.48564437365e-06	5.22846656047e-06	6.09987765388e-06
PB.2704.1	2	3	3	3.48564437365e-06	5.22846656047e-06	5.22846656047e-06
PB.2726.1	14	17	17	2.43995106155e-05	2.9627977176e-05	2.9627977176e-05
PB.2786.1	59	82	99.0833333333	0.000102826509023	0.00014291141932	0.000172684631678
PB.2819.1	1	4	4	1.74282218682e-06	6.97128874729e-06	6.97128874729e-06
PB.2786.4	1	1	1.58333333333	1.74282218682e-06	1.74282218682e-06	2.75946846247e-06
PB.2752.1	5	6	6	8.71411093412e-06	1.04569331209e-05	1.04569331209e-05
