PB.2829.3	0	0	2.66666666667	0.0	0.0	5.03907170221e-06
PB.2829.1	7	10	12.6666666667	1.32275632183e-05	1.88965188833e-05	2.39355905855e-05
PB.2809.1	3	5	5	5.66895566499e-06	9.44825944165e-06	9.44825944165e-06
PB.2778.6	1	1	1.60119047619	1.88965188833e-06	1.88965188833e-06	3.02569260691e-06
PB.2778.5	0	0	0.325	0.0	0.0	6.14136863707e-07
PB.2778.4	0	0	0.60119047619	0.0	0.0	1.13604071858e-06
PB.2778.3	1	3	3.93452380952	1.88965188833e-06	5.66895566499e-06	7.43488034634e-06
PB.2778.2	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2778.1	0	0	0.80119047619	0.0	0.0	1.51397109624e-06
PB.2659.6	0	0	0.583333333333	0.0	0.0	1.10229693486e-06
PB.2647.4	0	0	1.5	0.0	0.0	2.83447783249e-06
PB.2665.1	4	7	10.0	7.55860755332e-06	1.32275632183e-05	1.88965188833e-05
PB.2788.2	2	2	2.83333333333	3.77930377666e-06	3.77930377666e-06	5.3540136836e-06
PB.2665.3	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.2731.1	0	2	4.0	0.0	3.77930377666e-06	7.55860755332e-06
PB.2788.1	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.2670.1	4	9	9	7.55860755332e-06	1.7006866995e-05	1.7006866995e-05
PB.2654.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.2696.2	1	10	12.6666666667	1.88965188833e-06	1.88965188833e-05	2.39355905855e-05
PB.2696.3	0	0	2.41666666667	0.0	0.0	4.56665873013e-06
PB.2696.1	3	7	10.4166666667	5.66895566499e-06	1.32275632183e-05	1.96838738368e-05
PB.2785.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2799.1	6	6	9.05952380952	1.133791133e-05	1.133791133e-05	1.7119346274e-05
PB.2645.2	2	3	3.5	3.77930377666e-06	5.66895566499e-06	6.61378160915e-06
PB.2645.1	8	10	10.5	1.51172151066e-05	1.88965188833e-05	1.98413448275e-05
PB.2647.3	0	0	2.33333333333	0.0	0.0	4.40918773943e-06
PB.2795.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.2811.1	13	16	16	2.45654745483e-05	3.02344302133e-05	3.02344302133e-05
PB.2846.3	1	1	2.0	1.88965188833e-06	1.88965188833e-06	3.77930377666e-06
PB.2846.1	13	21	21.5	2.45654745483e-05	3.96826896549e-05	4.06275155991e-05
PB.2773.2	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.2740.1	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.2655.1	4	4	5.41666666667	7.55860755332e-06	7.55860755332e-06	1.02356143951e-05
PB.2655.2	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2655.5	1	1	1.16666666667	1.88965188833e-06	1.88965188833e-06	2.20459386972e-06
PB.2655.7	1	1	1.91666666667	1.88965188833e-06	1.88965188833e-06	3.62183278596e-06
PB.2608.3	4	7	7.91666666667	7.55860755332e-06	1.32275632183e-05	1.49597441159e-05
PB.2608.2	1	1	1.58333333333	1.88965188833e-06	1.88965188833e-06	2.99194882319e-06
PB.2628.1	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.2846.2	7	8	9.5	1.32275632183e-05	1.51172151066e-05	1.79516929391e-05
PB.2703.1	3	4	5.08333333333	5.66895566499e-06	7.55860755332e-06	9.60573043234e-06
PB.2703.2	2	3	3.75	3.77930377666e-06	5.66895566499e-06	7.08619458123e-06
PB.2703.4	1	1	1.58333333333	1.88965188833e-06	1.88965188833e-06	2.99194882319e-06
PB.2612.7	0	0	0.342857142857	0.0	0.0	6.47880647427e-07
PB.2612.2	10	10	12.9595238095	1.88965188833e-05	1.88965188833e-05	2.44889886385e-05
PB.2612.1	8	10	17.4095238095	1.51172151066e-05	1.88965188833e-05	3.28979395416e-05
PB.2612.8	0	10	15.8261904762	0.0	1.88965188833e-05	2.99059907184e-05
PB.2850.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.2729.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2838.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.2735.1	0	4	4	0.0	7.55860755332e-06	7.55860755332e-06
PB.2830.1	83	116	116	0.000156841106731	0.000219199619046	0.000219199619046
PB.2743.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2847.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2623.2	0	1	3.5	0.0	1.88965188833e-06	6.61378160915e-06
PB.2781.1	7	14	15.5	1.32275632183e-05	2.64551264366e-05	2.92896042691e-05
PB.2732.1	30	50	57.7	5.66895566499e-05	9.44825944165e-05	0.000109032913957
PB.2732.3	0	0	5.03333333333	0.0	0.0	9.51124783792e-06
PB.2732.2	1	2	2.7	1.88965188833e-06	3.77930377666e-06	5.10206009849e-06
PB.2732.5	2	2	9.7	3.77930377666e-06	3.77930377666e-06	1.83296233168e-05
PB.2732.4	0	0	5.86666666667	0.0	0.0	1.10859577449e-05
PB.2665.2	0	0	3.5	0.0	0.0	6.61378160915e-06
PB.2754.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.2673.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.2673.2	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2760.1	59	72	80.6833333333	0.000111489461411	0.00013605493596	0.00015246341319
PB.2760.3	0	0	2.68333333333	0.0	0.0	5.07056590035e-06
PB.2760.4	0	0	1.85	0.0	0.0	3.49585599341e-06
PB.2748.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.2693.4	0	0	0.666666666667	0.0	0.0	1.25976792555e-06
PB.2681.4	0	0	1.33333333333	0.0	0.0	2.51953585111e-06
PB.2681.2	0	0	1.45	0.0	0.0	2.73999523808e-06
PB.2681.3	1	1	2.53333333333	1.88965188833e-06	1.88965188833e-06	4.7871181171e-06
PB.2681.1	9	17	19.2833333333	1.7006866995e-05	3.21240821016e-05	3.64387872466e-05
PB.2746.2	10	12	14.0	1.88965188833e-05	2.26758226599e-05	2.64551264366e-05
PB.2746.3	1	1	3.0	1.88965188833e-06	1.88965188833e-06	5.66895566499e-06
PB.2751.1	12	31	31	2.26758226599e-05	5.85792085382e-05	5.85792085382e-05
PB.2634.2	33	37	42.8333333333	6.23585123149e-05	6.99171198682e-05	8.09400892168e-05
PB.2634.3	1	1	3.33333333333	1.88965188833e-06	1.88965188833e-06	6.29883962776e-06
PB.2634.1	1	4	9.83333333333	1.88965188833e-06	7.55860755332e-06	1.85815769019e-05
PB.2755.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2707.1	2	2	2.5	3.77930377666e-06	3.77930377666e-06	4.72412972082e-06
PB.2707.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2616.2	1	1	2.86666666667	1.88965188833e-06	1.88965188833e-06	5.41700207988e-06
PB.2616.3	0	0	1.36666666667	0.0	0.0	2.58252424738e-06
PB.2616.1	1	1	9.06666666667	1.88965188833e-06	1.88965188833e-06	1.71328437875e-05
PB.2616.6	0	0	0.7	0.0	0.0	1.32275632183e-06
PB.2616.7	1	1	5.2	1.88965188833e-06	1.88965188833e-06	9.82618981931e-06
PB.2616.4	27	30	37.4	5.10206009849e-05	5.66895566499e-05	7.06729806235e-05
PB.2616.8	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.2763.1	40	99	111.333333333	7.55860755332e-05	0.000187075536945	0.000210381243567
PB.2814.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.2853.8	0	0	0.236111111111	0.0	0.0	4.46167806967e-07
PB.2853.5	5	10	12.328968254	9.44825944165e-06	1.88965188833e-05	2.32974581423e-05
PB.2853.4	0	0	1.55515873016	0.0	0.0	2.9387086311e-06
PB.2853.7	1	1	1.25	1.88965188833e-06	1.88965188833e-06	2.36206486041e-06
PB.2853.6	1	1	1.61666666667	1.88965188833e-06	1.88965188833e-06	3.05493721947e-06
PB.2853.1	4	9	11.2551587302	7.55860755332e-06	1.7006866995e-05	2.12683319479e-05
PB.2853.3	8	9	10.1384920635	1.51172151066e-05	1.7006866995e-05	1.91582206726e-05
PB.2610.1	6	6	7.2	1.133791133e-05	1.133791133e-05	1.3605493596e-05
PB.2693.3	0	12	27.3333333333	0.0	2.26758226599e-05	5.16504849477e-05
PB.2842.1	6	9	9	1.133791133e-05	1.7006866995e-05	1.7006866995e-05
PB.2599.1	5	7	8.0	9.44825944165e-06	1.32275632183e-05	1.51172151066e-05
PB.2768.1	0	3	3.5	0.0	5.66895566499e-06	6.61378160915e-06
PB.2611.9	3	4	4	5.66895566499e-06	7.55860755332e-06	7.55860755332e-06
PB.2611.8	0	0	0.916666666667	0.0	0.0	1.73218089764e-06
PB.2611.1	28	34	42.8	5.29102528732e-05	6.42481642032e-05	8.08771008205e-05
PB.2611.3	0	0	1.68333333333	0.0	0.0	3.18091401202e-06
PB.2611.2	12	12	16.6833333333	2.26758226599e-05	2.26758226599e-05	3.1525692337e-05
PB.2611.5	1	1	2.36666666667	1.88965188833e-06	1.88965188833e-06	4.47217613571e-06
PB.2611.4	0	0	0.866666666667	0.0	0.0	1.63769830322e-06
PB.2611.6	4	4	9.1	7.55860755332e-06	7.55860755332e-06	1.71958321838e-05
PB.2853.11	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.2736.1	6	7	8.0	1.133791133e-05	1.32275632183e-05	1.51172151066e-05
PB.2736.2	0	0	1.0	0.0	0.0	1.88965188833e-06
PB.2853.10	0	0	0.578968253968	0.0	0.0	1.09404845439e-06
PB.2705.10	0	0	1.13611111111	0.0	0.0	2.14685450646e-06
PB.2837.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.2744.1	7	13	15.6666666667	1.32275632183e-05	2.45654745483e-05	2.96045462505e-05
PB.2699.1	1	2	2.5	1.88965188833e-06	3.77930377666e-06	4.72412972082e-06
PB.2699.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2784.1	0	3	3	0.0	5.66895566499e-06	5.66895566499e-06
PB.2638.3	4	4	5.16666666667	7.55860755332e-06	7.55860755332e-06	9.76320142303e-06
PB.2638.1	2	3	4.16666666667	3.77930377666e-06	5.66895566499e-06	7.8735495347e-06
PB.2642.1	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.2642.2	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2682.1	1	6	6.2	1.88965188833e-06	1.133791133e-05	1.17158417076e-05
PB.2741.1	2	2	2	3.77930377666e-06	3.77930377666e-06	3.77930377666e-06
PB.2857.2	0	0	1.5	0.0	0.0	2.83447783249e-06
PB.2845.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2615.1	9	14	14	1.7006866995e-05	2.64551264366e-05	2.64551264366e-05
PB.2609.1	1	4	4	1.88965188833e-06	7.55860755332e-06	7.55860755332e-06
PB.2629.1	3	11	14.15	5.66895566499e-06	2.07861707716e-05	2.67385742199e-05
PB.2629.2	5	5	6.15	9.44825944165e-06	9.44825944165e-06	1.16213591132e-05
PB.2629.3	5	5	7.15	9.44825944165e-06	9.44825944165e-06	1.35110110016e-05
PB.2629.4	1	1	1.65	1.88965188833e-06	1.88965188833e-06	3.11792561574e-06
PB.2702.1	6	19	19	1.133791133e-05	3.59033858783e-05	3.59033858783e-05
PB.2817.1	2	6	6	3.77930377666e-06	1.133791133e-05	1.133791133e-05
PB.2712.2	0	7	17.9166666667	0.0	1.32275632183e-05	3.38562629992e-05
PB.2728.1	2	2	2.5	3.77930377666e-06	3.77930377666e-06	4.72412972082e-06
PB.2728.2	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.2848.1	1	1	1.83333333333	1.88965188833e-06	1.88965188833e-06	3.46436179527e-06
PB.2848.3	14	246	281.5	2.64551264366e-05	0.000464854364529	0.000531937006565
PB.2848.2	1	1	1.83333333333	1.88965188833e-06	1.88965188833e-06	3.46436179527e-06
PB.2807.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2608.1	1	2	4.58333333333	1.88965188833e-06	3.77930377666e-06	8.66090448818e-06
PB.2608.4	5	5	7.91666666667	9.44825944165e-06	9.44825944165e-06	1.49597441159e-05
PB.2720.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2786.1	40	54	67.3333333333	7.55860755332e-05	0.00010204120197	0.000127236560481
PB.2786.3	0	1	4.0	0.0	1.88965188833e-06	7.55860755332e-06
PB.2624.1	0	16	26.3166666667	0.0	3.02344302133e-05	4.97293388612e-05
PB.2624.2	0	0	3.3	0.0	0.0	6.23585123149e-06
PB.2703.3	5	7	8.58333333333	9.44825944165e-06	1.32275632183e-05	1.62195120415e-05
PB.2780.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.2853.9	0	2	3.39285714286	0.0	3.77930377666e-06	6.41131890683e-06
PB.2612.5	17	17	22.9095238095	3.21240821016e-05	3.21240821016e-05	4.32910249274e-05
PB.2662.1	4	11	11	7.55860755332e-06	2.07861707716e-05	2.07861707716e-05
PB.2820.3	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2820.1	4	4	5.41666666667	7.55860755332e-06	7.55860755332e-06	1.02356143951e-05
PB.2725.1	0	4	4	0.0	7.55860755332e-06	7.55860755332e-06
PB.2747.1	1	2	2	1.88965188833e-06	3.77930377666e-06	3.77930377666e-06
PB.2686.1	2	4	4.53333333333	3.77930377666e-06	7.55860755332e-06	8.56642189376e-06
PB.2686.3	2	3	5.83333333333	3.77930377666e-06	5.66895566499e-06	1.10229693486e-05
PB.2686.2	0	3	6.53333333333	0.0	5.66895566499e-06	1.23457256704e-05
PB.2663.4	0	0	2.16666666667	0.0	0.0	4.09424575805e-06
PB.2663.2	0	0	1.33333333333	0.0	0.0	2.51953585111e-06
PB.2787.1	1	3	4.0	1.88965188833e-06	5.66895566499e-06	7.55860755332e-06
PB.2787.2	2	3	4.0	3.77930377666e-06	5.66895566499e-06	7.55860755332e-06
PB.2643.1	15	20	27.0666666667	2.83447783249e-05	3.77930377666e-05	5.11465777774e-05
PB.2643.2	0	0	2.75	0.0	0.0	5.19654269291e-06
PB.2657.2	2	2	3.16666666667	3.77930377666e-06	3.77930377666e-06	5.98389764638e-06
PB.2797.3	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2647.5	5	7	7	9.44825944165e-06	1.32275632183e-05	1.32275632183e-05
PB.2647.1	3	3	4.83333333333	5.66895566499e-06	5.66895566499e-06	9.13331746026e-06
PB.2647.2	8	10	12.3333333333	1.51172151066e-05	1.88965188833e-05	2.33057066227e-05
PB.2659.5	1	1	2.91666666667	1.88965188833e-06	1.88965188833e-06	5.51148467429e-06
PB.2659.4	1	1	6.75	1.88965188833e-06	1.88965188833e-06	1.27551502462e-05
PB.2659.1	1	2	9.83333333333	1.88965188833e-06	3.77930377666e-06	1.85815769019e-05
PB.2659.3	1	1	1.66666666667	1.88965188833e-06	1.88965188833e-06	3.14941981388e-06
PB.2659.2	128	186	201.416666667	0.000241875441706	0.000351475251229	0.000380607384508
PB.2758.1	10	23	23	1.88965188833e-05	4.34619934316e-05	4.34619934316e-05
PB.2706.1	0	0	0.5	0.0	0.0	9.44825944165e-07
PB.2706.2	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2762.1	0	6	13.9333333333	0.0	1.133791133e-05	2.63291496441e-05
PB.2813.1	8	10	10	1.51172151066e-05	1.88965188833e-05	1.88965188833e-05
PB.2853.14	0	0	1.05515873016	0.0	0.0	1.99388268693e-06
PB.2646.1	0	1	1.75	0.0	1.88965188833e-06	3.30689080458e-06
PB.2705.9	1	1	2.39444444444	1.88965188833e-06	1.88965188833e-06	4.52466646594e-06
PB.2705.8	13	13	15.6861111111	2.45654745483e-05	2.45654745483e-05	2.96412894817e-05
PB.2705.7	0	0	1.74166666667	0.0	0.0	3.29114370551e-06
PB.2705.6	0	1	3.13611111111	0.0	1.88965188833e-06	5.92615828312e-06
PB.2705.5	0	0	0.886111111111	0.0	0.0	1.67444153438e-06
PB.2705.3	0	0	1.96944444444	0.0	0.0	3.7215644134e-06
PB.2705.1	2	2	4.88611111111	3.77930377666e-06	3.77930377666e-06	9.2330490877e-06
PB.2804.1	8	9	9	1.51172151066e-05	1.7006866995e-05	1.7006866995e-05
PB.2836.1	1	4	4	1.88965188833e-06	7.55860755332e-06	7.55860755332e-06
PB.2734.3	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.2663.3	0	0	1.83333333333	0.0	0.0	3.46436179527e-06
PB.2783.1	1	8	8.5	1.88965188833e-06	1.51172151066e-05	1.60620410508e-05
PB.2638.2	0	0	0.666666666667	0.0	0.0	1.25976792555e-06
PB.2825.1	1	1	1.5	1.88965188833e-06	1.88965188833e-06	2.83447783249e-06
PB.2643.3	1	1	2.23333333333	1.88965188833e-06	1.88965188833e-06	4.2202225506e-06
PB.2657.1	2	2	3.16666666667	3.77930377666e-06	3.77930377666e-06	5.98389764638e-06
PB.2661.1	1	3	3	1.88965188833e-06	5.66895566499e-06	5.66895566499e-06
PB.2683.1	0	2	2	0.0	3.77930377666e-06	3.77930377666e-06
PB.2745.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2693.2	1	24	67.8333333333	1.88965188833e-06	4.53516453199e-05	0.000128181386425
PB.2693.1	252	328	379.5	0.000476192275859	0.000619805819372	0.000717122891621
PB.2693.6	1	1	3.66666666667	1.88965188833e-06	1.88965188833e-06	6.92872359054e-06
PB.2693.5	1	1	2.5	1.88965188833e-06	1.88965188833e-06	4.72412972082e-06
PB.2742.1	3	6	6	5.66895566499e-06	1.133791133e-05	1.133791133e-05
PB.2794.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2614.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2622.3	1	1	1.33333333333	1.88965188833e-06	1.88965188833e-06	2.51953585111e-06
PB.2622.1	6	7	8.33333333333	1.133791133e-05	1.32275632183e-05	1.57470990694e-05
PB.2709.1	1	3	12.75	1.88965188833e-06	5.66895566499e-06	2.40930615762e-05
PB.2831.1	0	1	2.0	0.0	1.88965188833e-06	3.77930377666e-06
PB.2752.1	1	2	3.0	1.88965188833e-06	3.77930377666e-06	5.66895566499e-06
PB.2800.4	4	6	10.2261904762	7.55860755332e-06	1.133791133e-05	1.93239401437e-05
PB.2800.1	9	9	13.5595238095	1.7006866995e-05	1.7006866995e-05	2.56227797715e-05
PB.2800.3	1	2	5.22619047619	1.88965188833e-06	3.77930377666e-06	9.8756807021e-06
PB.2800.2	1	2	3.5	1.88965188833e-06	3.77930377666e-06	6.61378160915e-06
PB.2816.1	14	23	23	2.64551264366e-05	4.34619934316e-05	4.34619934316e-05
PB.2656.4	1	1	7.0	1.88965188833e-06	1.88965188833e-06	1.32275632183e-05
PB.2820.2	1	1	1.91666666667	1.88965188833e-06	1.88965188833e-06	3.62183278596e-06
PB.2820.4	0	0	0.583333333333	0.0	0.0	1.10229693486e-06
PB.2738.3	0	1	3.33333333333	0.0	1.88965188833e-06	6.29883962776e-06
PB.2738.2	0	0	2.83333333333	0.0	0.0	5.3540136836e-06
PB.2738.1	12	15	19.8333333333	2.26758226599e-05	2.83447783249e-05	3.74780957852e-05
PB.2663.5	0	0	2.16666666667	0.0	0.0	4.09424575805e-06
PB.2663.1	20	28	32.5	3.77930377666e-05	5.29102528732e-05	6.14136863707e-05
PB.2718.1	1	3	3.5	1.88965188833e-06	5.66895566499e-06	6.61378160915e-06
PB.2750.1	4	7	7	7.55860755332e-06	1.32275632183e-05	1.32275632183e-05
PB.2722.1	6	14	14	1.133791133e-05	2.64551264366e-05	2.64551264366e-05
PB.2821.1	0	2	3.08333333333	0.0	3.77930377666e-06	5.82642665568e-06
PB.2790.1	2	3	3	3.77930377666e-06	5.66895566499e-06	5.66895566499e-06
PB.2786.2	19	20	30.5	3.59033858783e-05	3.77930377666e-05	5.7634382594e-05
PB.2786.5	4	4	14.3333333333	7.55860755332e-06	7.55860755332e-06	2.70850103994e-05
PB.2656.3	67	92	118.666666667	0.000126606676518	0.000173847973726	0.000224238690748
PB.2656.1	1	19	35.25	1.88965188833e-06	3.59033858783e-05	6.66102290636e-05
PB.2666.2	1	1	2.0	1.88965188833e-06	1.88965188833e-06	3.77930377666e-06
PB.2666.1	0	2	3.0	0.0	3.77930377666e-06	5.66895566499e-06
PB.2658.2	4	7	8.16666666667	7.55860755332e-06	1.32275632183e-05	1.5432157088e-05
PB.2658.3	0	0	1.16666666667	0.0	0.0	2.20459386972e-06
PB.2658.4	1	1	1.66666666667	1.88965188833e-06	1.88965188833e-06	3.14941981388e-06
PB.2759.1	3	3	3	5.66895566499e-06	5.66895566499e-06	5.66895566499e-06
PB.2684.2	18	18	19.5	3.40137339899e-05	3.40137339899e-05	3.68482118224e-05
PB.2859.1	1	1	1	1.88965188833e-06	1.88965188833e-06	1.88965188833e-06
PB.2679.3	1	1	1.33333333333	1.88965188833e-06	1.88965188833e-06	2.51953585111e-06
PB.2851.2	1	6	6	1.88965188833e-06	1.133791133e-05	1.133791133e-05
PB.2679.2	0	0	0.333333333333	0.0	0.0	6.29883962776e-07
PB.2790.3	1	2	6.0	1.88965188833e-06	3.77930377666e-06	1.133791133e-05
PB.2790.2	10	12	16.0	1.88965188833e-05	2.26758226599e-05	3.02344302133e-05
PB.2646.4	0	0	0.75	0.0	0.0	1.41723891625e-06
PB.2631.1	0	1	1.5	0.0	1.88965188833e-06	2.83447783249e-06
PB.2607.2	0	0	1.5	0.0	0.0	2.83447783249e-06
PB.2603.1	8	9	10.8333333333	1.51172151066e-05	1.7006866995e-05	2.04712287902e-05
PB.2776.1	1	7	7	1.88965188833e-06	1.32275632183e-05	1.32275632183e-05
PB.2704.1	7	10	10	1.32275632183e-05	1.88965188833e-05	1.88965188833e-05
PB.2839.1	0	4	4	0.0	7.55860755332e-06	7.55860755332e-06
PB.2726.1	13	16	16	2.45654745483e-05	3.02344302133e-05	3.02344302133e-05
PB.2819.1	0	1	1	0.0	1.88965188833e-06	1.88965188833e-06
PB.2786.4	0	0	0.833333333333	0.0	0.0	1.57470990694e-06
PB.2600.1	2	2	3.0	3.77930377666e-06	3.77930377666e-06	5.66895566499e-06
PB.2760.2	1	1	2.85	1.88965188833e-06	1.88965188833e-06	5.38550788174e-06
